# step, loss_train, loss_test, metrics_test
3.300000000000000000e+04 1.345882099121809006e-02 1.210760883986949921e-02 5.968310870230197906e-03 1.182080741273239255e-04 2.584824396762996912e-04 2.009106799960136414e-03 9.377348469570279121e-04 5.152114317752420902e-05 2.197302505373954773e-02 3.312820335850119591e-03 1.407723277807235718e-01 4.743792116641998291e-02 6.519019603729248047e-03 5.809296853840351105e-04 1.568831619806587696e-03 4.493391141295433044e-02 1.706101233139634132e-03 7.078442286001518369e-05 3.716866672039031982e-02 3.758556907996535301e-03
3.400000000000000000e+04 8.603686466813087463e-03 8.215396665036678314e-03 4.595376085489988327e-03 8.005619747564196587e-05 1.549854059703648090e-04 1.175891025923192501e-03 4.034166922792792320e-04 4.024866939289495349e-05 1.241771876811981201e-02 1.930051250383257866e-03 1.842739284038543701e-01 7.954701781272888184e-02 5.656220484524965286e-03 5.807207198813557625e-04 1.461780397221446037e-03 7.717795670032501221e-02 1.083496841602027416e-03 6.088909140089526772e-05 2.963835373520851135e-02 2.234165091067552567e-03
3.500000000000000000e+04 8.806915953755378723e-03 7.880552671849727631e-03 4.424666985869407654e-03 3.167462418787181377e-04 2.587190247140824795e-04 1.988043775781989098e-03 6.000244175083935261e-04 2.814551044139079750e-05 1.098904199898242950e-02 1.653800252825021744e-03 2.088753134012222290e-01 8.574888110160827637e-02 5.445735529065132141e-03 5.901312106288969517e-04 1.531468937173485756e-03 9.527692198753356934e-02 1.096580876037478447e-03 4.707395055447705090e-05 3.041188977658748627e-02 1.895199296995997429e-03
3.600000000000000000e+04 2.985748276114463806e-02 1.974936574697494507e-02 8.356705307960510254e-03 3.721154353115707636e-04 7.161017274484038353e-04 4.895527847111225128e-03 1.766020082868635654e-03 6.524088530568405986e-05 4.629418626427650452e-02 5.927366204559803009e-03 5.893725901842117310e-02 2.862096950411796570e-02 8.277102373540401459e-03 1.555820810608565807e-03 1.690126839093863964e-03 4.211984947323799133e-02 2.082017017528414726e-03 8.542877912987023592e-05 5.770690739154815674e-02 6.404905114322900772e-03
3.700000000000000000e+04 1.732132956385612488e-02 1.399090606719255447e-02 6.555705796927213669e-03 1.699651329545304179e-04 3.701736859511584044e-04 9.017261676490306854e-03 1.590175670571625233e-03 4.032883953186683357e-05 2.853590995073318481e-02 4.755184520035982132e-03 1.074044480919837952e-01 5.458661168813705444e-02 6.734367925673723221e-03 1.108944299630820751e-03 1.616453984752297401e-03 6.608542799949645996e-02 2.296661492437124252e-03 5.063980643171817064e-05 4.409273713827133179e-02 5.335877649486064911e-03
3.800000000000000000e+04 1.056896895170211792e-02 1.011687889695167542e-02 5.317693110555410385e-03 1.041260693455114961e-04 2.609614166431128979e-04 3.608979750424623489e-03 7.445013616234064102e-04 3.286603168817237020e-05 1.413428131490945816e-02 2.869875635951757431e-03 1.582875549793243408e-01 6.341991573572158813e-02 6.686899811029434204e-03 9.237253107130527496e-04 1.827244530431926250e-03 1.161385774612426758e-01 1.854866975918412209e-03 4.636400990420952439e-05 3.223219513893127441e-02 3.236457938328385353e-03
3.900000000000000000e+04 7.328575477004051208e-03 7.559278979897499084e-03 4.182411823421716690e-03 6.721397221554070711e-05 1.776097051333636045e-04 5.293890833854675293e-03 4.113358911126852036e-03 2.875127393053844571e-05 7.474160753190517426e-03 1.571180531755089760e-03 1.769571006298065186e-01 8.716783672571182251e-02 6.531561724841594696e-03 6.741255638189613819e-04 1.710491487756371498e-03 1.663160175085067749e-01 5.553380120545625687e-03 4.221260678605176508e-05 2.620347961783409119e-02 1.824686652980744839e-03
4.000000000000000000e+04 2.859903499484062195e-02 2.025211043655872345e-02 8.714282885193824768e-03 4.370477981865406036e-04 6.219404167495667934e-04 5.170509219169616699e-02 1.895252382382750511e-03 4.800038732355460525e-05 4.641035199165344238e-02 5.961949471384286880e-03 4.872813820838928223e-02 2.416002564132213593e-02 8.493003435432910919e-03 1.040941453538835049e-03 1.511746086180210114e-03 7.042513042688369751e-02 2.253616927191615105e-03 6.446644692914560437e-05 5.738969147205352783e-02 6.236033979803323746e-03
4.100000000000000000e+04 1.266591437160968781e-02 1.149377413094043732e-02 5.411280319094657898e-03 1.138246880145743489e-04 2.731237909756600857e-04 3.366931574419140816e-03 7.629854953847825527e-04 4.942293526255525649e-05 1.627600938081741333e-02 2.556473715230822563e-03 1.286005228757858276e-01 8.255284279584884644e-02 6.671329960227012634e-03 6.157614989206194878e-04 1.482449471950531006e-03 5.072257667779922485e-02 1.773742958903312683e-03 5.078294634586200118e-05 3.270570188760757446e-02 2.796326531097292900e-03
4.200000000000000000e+04 6.524695083498954773e-03 6.586242467164993286e-03 3.805937943980097771e-03 5.607982893707230687e-05 1.735905389068648219e-04 1.032351516187191010e-03 4.385632055345922709e-04 2.685112667677458376e-05 6.609685253351926804e-03 1.180757652036845684e-03 1.878088116645812988e-01 1.258008629083633423e-01 5.765323992818593979e-03 2.953596122097223997e-04 1.536091556772589684e-03 8.059281855821609497e-02 1.294843736104667187e-03 4.625898873200640082e-05 2.468151785433292389e-02 1.342377392575144768e-03
